match	certainty	uuid	hit_sur	hit_giv	auth_sur	auth_giv	source	fuzzy	sur_equal	sur_len_diff	sur_nrm_equal	sur_dec_equal	sur_sim	giv_equal	giv_len_diff	giv_nrm_equal	giv_dec_equal	giv_sim	init_sub
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f5e3c24efe7cfd3f0750'	b'Dech'	b'Linda'	b'Dech'	b'Linda'
1.0	0	0	-2	0	0.8888888888888888	1	1	1	1	0	1	1.0	1	0.8888888888888888	b'author-f87b0e7d5302c00aa823'	b'Richardson'	b'Michaela R'	b'Richardson'	b'Michaela'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8c9328ecdb3310a1952c'	b'McCoy'	b'Marcia Burton'	b'McCoy'	b'Marcia Burton'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d62bba310ff4f4e56efa'	b'Geppert'	b'Joni'	b'Geppert'	b'Joni'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f5e3c24efe7cfd3f0750'	b'Dech'	b'Linda'	b'Dech'	b'Linda'
1.0	0	0	-2	0	0.8888888888888888	1	4	1	1	0	1	1.0	1	0.8888888888888888	b'author-f87b0e7d5302c00aa823'	b'Richardson'	b'Michaela R'	b'Richardson'	b'Michaela'
0.8	0	0	-6	0	0.5	1	5	1	1	0	1	1.0	1	0.5	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'L D'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'Lorrene D.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'Lorrene D.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J.'
0.8	0	0	-7	0	0.631578947368421	1	5	1	1	0	1	1.0	1	0.631578947368421	b'author-8c9328ecdb3310a1952c'	b'McCoy'	b'Marcia Burton'	b'McCoy'	b'Marcia'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d62bba310ff4f4e56efa'	b'Geppert'	b'Joni'	b'Geppert'	b'Joni'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f5e3c24efe7cfd3f0750'	b'Dech'	b'Linda'	b'Dech'	b'Linda'
0.8	0	0	2	0	0.8888888888888888	1	5	1	1	0	1	1.0	1	0.8888888888888888	b'author-f87b0e7d5302c00aa823'	b'Richardson'	b'Michaela R'	b'Richardson'	b'Michaela R'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8c9328ecdb3310a1952c'	b'McCoy'	b'Marcia Burton'	b'McCoy'	b'Marcia Burton'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d62bba310ff4f4e56efa'	b'Geppert'	b'Joni'	b'Geppert'	b'Joni'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f5e3c24efe7cfd3f0750'	b'Dech'	b'Linda'	b'Dech'	b'Linda'
1.0	0	0	-2	0	0.8888888888888888	1	1	1	1	0	1	1.0	1	0.8888888888888888	b'author-f87b0e7d5302c00aa823'	b'Richardson'	b'Michaela R'	b'Richardson'	b'Michaela'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8c9328ecdb3310a1952c'	b'McCoy'	b'Marcia Burton'	b'McCoy'	b'Marcia Burton'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d62bba310ff4f4e56efa'	b'Geppert'	b'Joni'	b'Geppert'	b'Joni'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f5e3c24efe7cfd3f0750'	b'Dech'	b'Linda'	b'Dech'	b'Linda'
1.0	0	0	-2	0	0.8888888888888888	1	4	1	1	0	1	1.0	1	0.8888888888888888	b'author-f87b0e7d5302c00aa823'	b'Richardson'	b'Michaela R'	b'Richardson'	b'Michaela'
0.8	0	0	-6	0	0.5	1	5	1	1	0	1	1.0	1	0.5	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'L D'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'Lorrene D.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-cab2c5bbb8a93d21fd32'	b'Ritchie'	b'Lorrene D.'	b'Ritchie'	b'Lorrene D.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-5df148e82e04c33d3c2e'	b'Whaley'	b'Shannon E.'	b'Whaley'	b'Shannon E.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8accef742c573a0b7f27'	b'Crocker'	b'Nancy J.'	b'Crocker'	b'Nancy J.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c8e7646269a8e3326bd4'	b'Ohly'	b'Heather'	b'Ohly'	b'Heather'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-92feb4dba35c2a70949c'	b'Crossland'	b'Nicola'	b'Crossland'	b'Nicola'
1.0	0	0	-2	0	0.8333333333333334	1	1	1	1	0	1	1.0	1	0.8333333333333334	b'author-6806c00dc09be0e7ff08'	b'Dykes'	b'Fiona C'	b'Dykes'	b'Fiona'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-bfb6453023a4d0127142'	b'Lowe'	b'Nicola'	b'Lowe'	b'Nicola'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8de713f9b529906aa818'	b'Hall-Moran'	b'Victoria'	b'Hall-Moran'	b'Victoria'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c8e7646269a8e3326bd4'	b'Ohly'	b'Heather'	b'Ohly'	b'Heather'
1.0	0	0	-2	0	0.8333333333333334	1	4	1	1	0	1	1.0	1	0.8333333333333334	b'author-6806c00dc09be0e7ff08'	b'Dykes'	b'Fiona C'	b'Dykes'	b'Fiona'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-92feb4dba35c2a70949c'	b'Crossland'	b'Nicola'	b'Crossland'	b'Nicola'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-bfb6453023a4d0127142'	b'Lowe'	b'Nicola'	b'Lowe'	b'Nicola'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8de713f9b529906aa818'	b'Hall-Moran'	b'Victoria'	b'Hall-Moran'	b'Victoria'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9d771a5501707ac5df79'	b'Verghese'	b'Anila'	b'Verghese'	b'Anila'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-e074ecece35c162c4826'	b'Raber'	b'Margaret'	b'Raber'	b'Margaret'
0.8	0	0	2	0	0.875	1	5	1	1	0	1	1.0	1	0.875	b'author-d8a14a828c51eb55234d'	b'Sharma'	b'Shreela V'	b'Sharma'	b'Shreela V'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9d771a5501707ac5df79'	b'Verghese'	b'Anila'	b'Verghese'	b'Anila'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-e074ecece35c162c4826'	b'Raber'	b'Margaret'	b'Raber'	b'Margaret'
1.0	0	0	-2	0	0.875	1	1	1	1	0	1	1.0	1	0.875	b'author-d8a14a828c51eb55234d'	b'Sharma'	b'Shreela V'	b'Sharma'	b'Shreela'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9d771a5501707ac5df79'	b'Verghese'	b'Anila'	b'Verghese'	b'Anila'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-e074ecece35c162c4826'	b'Raber'	b'Margaret'	b'Raber'	b'Margaret'
1.0	0	0	-2	0	0.875	1	4	1	1	0	1	1.0	1	1.0	b'author-d8a14a828c51eb55234d'	b'Sharma'	b'Shreela V'	b'Sharma'	b'Shreela'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-335d198e11376545bb06'	b'Sekhobo'	b'Jackson P.'	b'Sekhobo'	b'Jackson P.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-b08e7acbebf18fe65351'	b'Egglefield'	b'Katherine'	b'Egglefield'	b'Katherine'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-e35c2165bfb6ff383727'	b'Edmunds'	b'Lynn S.'	b'Edmunds'	b'Lynn S.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-73c2484540034335e6c4'	b'Shackman'	b'Gene'	b'Shackman'	b'Gene'
1.0	0	0	-6	0	0.5	1	1	1	1	0	1	1.0	1	0.5	b'author-335d198e11376545bb06'	b'Sekhobo'	b'Jackson P.'	b'Sekhobo'	b'J. P.'
1.0	0	0	-8	0	0.2	1	1	1	1	0	1	1.0	1	0.2	b'author-b08e7acbebf18fe65351'	b'Egglefield'	b'Katherine'	b'Egglefield'	b'K.'
1.0	0	0	-3	0	0.6666666666666666	1	1	1	1	0	1	1.0	1	0.6666666666666666	b'author-e35c2165bfb6ff383727'	b'Edmunds'	b'Lynn S.'	b'Edmunds'	b'L. S.'
1.0	0	0	-3	0	0.4	1	1	1	1	0	1	1.0	1	0.4	b'author-73c2484540034335e6c4'	b'Shackman'	b'Gene'	b'Shackman'	b'G.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-335d198e11376545bb06'	b'Sekhobo'	b'Jackson P.'	b'Sekhobo'	b'Jackson P.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-b08e7acbebf18fe65351'	b'Egglefield'	b'Katherine'	b'Egglefield'	b'Katherine'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-e35c2165bfb6ff383727'	b'Edmunds'	b'Lynn S.'	b'Edmunds'	b'Lynn S.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-73c2484540034335e6c4'	b'Shackman'	b'Gene'	b'Shackman'	b'Gene'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-a2ae0c5debc1095d62a1'	b'Hopkins'	b'Laura C.'	b'Hopkins'	b'Laura C.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-215e58c12f07d855d7e2'	b'Hooker'	b'Neal H.'	b'Hooker'	b'Neal H'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-4511d14dde13dcb9bdf1'	b'Gunther'	b'Carolyn'	b'Gunther'	b'Carolyn'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-a2ae0c5debc1095d62a1'	b'Hopkins'	b'Laura C.'	b'Hopkins'	b'Laura C.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-215e58c12f07d855d7e2'	b'Hooker'	b'Neal H.'	b'Hooker'	b'Neal H.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-4511d14dde13dcb9bdf1'	b'Gunther'	b'Carolyn'	b'Gunther'	b'Carolyn'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-a2ae0c5debc1095d62a1'	b'Hopkins'	b'Laura C.'	b'Hopkins'	b'Laura C.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-215e58c12f07d855d7e2'	b'Hooker'	b'Neal H.'	b'Hooker'	b'Neal H.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-4511d14dde13dcb9bdf1'	b'Gunther'	b'Carolyn'	b'Gunther'	b'Carolyn'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c8fade16fcc710576a0c'	b'Puma'	b'Jini E.'	b'Puma'	b'Jini E.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-21fb40f635a899191c62'	b'Thompson'	b'Darcy'	b'Thompson'	b'Darcy'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-f772fe4224c937d5e26e'	b'Baer'	b'Katherine'	b'Baer'	b'Katherine'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9624c1a72aee75877e6e'	b'Haemer'	b'Matthew A.'	b'Haemer'	b'Matthew A.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-35f469ca41d7d50423bc'	b'Gilbert'	b'Kevin'	b'Gilbert'	b'Kevin'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6face5fc771cd122e0d5'	b'Hambidge'	b'Michael'	b'Hambidge'	b'Michael'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c6abbcbcf91bb5606c8b'	b'Krebs'	b'Nancy F.'	b'Krebs'	b'Nancy F.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c8fade16fcc710576a0c'	b'Puma'	b'Jini E.'	b'Puma'	b'Jini E'
0.8	0	0	2	0	0.8333333333333334	1	5	1	1	0	1	1.0	1	0.8333333333333334	b'author-21fb40f635a899191c62'	b'Thompson'	b'Darcy A'	b'Thompson'	b'Darcy A'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f772fe4224c937d5e26e'	b'Baer'	b'Katherine'	b'Baer'	b'Katherine'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9624c1a72aee75877e6e'	b'Haemer'	b'Matthew A.'	b'Haemer'	b'Matthew A.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-35f469ca41d7d50423bc'	b'Gilbert'	b'Kevin'	b'Gilbert'	b'Kevin'
0.8	0	0	2	0	0.875	1	5	1	1	0	1	1.0	1	0.875	b'author-6face5fc771cd122e0d5'	b'Hambidge'	b'Michael K.'	b'Hambidge'	b'Michael K.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c6abbcbcf91bb5606c8b'	b'Krebs'	b'Nancy F.'	b'Krebs'	b'Nancy F.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c8fade16fcc710576a0c'	b'Puma'	b'Jini E.'	b'Puma'	b'Jini E.'
1.0	0	0	-2	0	0.8333333333333334	1	1	1	1	0	1	1.0	1	0.8333333333333334	b'author-21fb40f635a899191c62'	b'Thompson'	b'Darcy A'	b'Thompson'	b'Darcy'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f772fe4224c937d5e26e'	b'Baer'	b'Katherine'	b'Baer'	b'Katherine'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9624c1a72aee75877e6e'	b'Haemer'	b'Matthew A.'	b'Haemer'	b'Matthew A.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-35f469ca41d7d50423bc'	b'Gilbert'	b'Kevin'	b'Gilbert'	b'Kevin'
1.0	0	0	-2	0	0.875	1	1	1	1	0	1	1.0	1	0.875	b'author-6face5fc771cd122e0d5'	b'Hambidge'	b'Michael K.'	b'Hambidge'	b'Michael'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c6abbcbcf91bb5606c8b'	b'Krebs'	b'Nancy F.'	b'Krebs'	b'Nancy F.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c8fade16fcc710576a0c'	b'Puma'	b'Jini E.'	b'Puma'	b'Jini E.'
1.0	0	0	-2	0	0.8333333333333334	1	4	1	1	0	1	1.0	1	0.8333333333333334	b'author-21fb40f635a899191c62'	b'Thompson'	b'Darcy A'	b'Thompson'	b'Darcy'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f772fe4224c937d5e26e'	b'Baer'	b'Katherine'	b'Baer'	b'Katherine'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9624c1a72aee75877e6e'	b'Haemer'	b'Matthew A.'	b'Haemer'	b'Matthew A.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-35f469ca41d7d50423bc'	b'Gilbert'	b'Kevin'	b'Gilbert'	b'Kevin'
1.0	0	0	-2	0	0.875	1	4	1	1	0	1	1.0	1	0.875	b'author-6face5fc771cd122e0d5'	b'Hambidge'	b'Michael K.'	b'Hambidge'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c6abbcbcf91bb5606c8b'	b'Krebs'	b'Nancy F.'	b'Krebs'	b'Nancy F.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-ee749f19a79e81b5ca9d'	b'Mitra'	b'Amal K.'	b'Mitra'	b'Amal K.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f3aa67fe82a9ca05ad80'	b'Khoury'	b'Amal J.'	b'Khoury'	b'Amal J.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-78005e5a2f8dfbddab23'	b'Carothers'	b'Cathy'	b'Carothers'	b'Cathy'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8f78052262f405d53e48'	b'Foretich'	b'Camille'	b'Foretich'	b'Camille'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ee749f19a79e81b5ca9d'	b'Mitra'	b'Amal K.'	b'Mitra'	b'Amal K.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f3aa67fe82a9ca05ad80'	b'Khoury'	b'Amal J.'	b'Khoury'	b'Amal J.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-78005e5a2f8dfbddab23'	b'Carothers'	b'Cathy'	b'Carothers'	b'Cathy'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8f78052262f405d53e48'	b'Foretich'	b'Camille'	b'Foretich'	b'Camille'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-eb8dccd4e371896f909a'	b'Black'	b'Maureen M'	b'Black'	b'Maureen M'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-22d2825565e92f1ddfb3'	b'Hurley'	b'Kristen M'	b'Hurley'	b'Kristen M'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9165f6d17e937a7db749'	b'Oberlander'	b'Sarah E.'	b'Oberlander'	b'Sarah E.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6d68101eb703f2a48aaf'	b'Hager'	b'Erin R.'	b'Hager'	b'Erin R.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-2589cf149c7da096a752'	b'McGill'	b'Adrienne E'	b'McGill'	b'Adrienne E'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-cb0620ab54c070f2a09b'	b'White'	b'Nneka T.'	b'White'	b'Nneka T.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-e09b728d6bb94ce8b5bc'	b'Quigg'	b'Anna M'	b'Quigg'	b'Anna M'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-eb8dccd4e371896f909a'	b'Black'	b'Maureen M.'	b'Black'	b'Maureen M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-22d2825565e92f1ddfb3'	b'Hurley'	b'Kristen M.'	b'Hurley'	b'Kristen M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9165f6d17e937a7db749'	b'Oberlander'	b'Sarah E.'	b'Oberlander'	b'Sarah E.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6d68101eb703f2a48aaf'	b'Hager'	b'Erin R.'	b'Hager'	b'Erin R.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-2589cf149c7da096a752'	b'McGill'	b'Adrienne E.'	b'McGill'	b'Adrienne E.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-cb0620ab54c070f2a09b'	b'White'	b'Nneka T.'	b'White'	b'Nneka T.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-e09b728d6bb94ce8b5bc'	b'Quigg'	b'Anna M.'	b'Quigg'	b'Anna M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-eb8dccd4e371896f909a'	b'Black'	b'Maureen M.'	b'Black'	b'Maureen M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-22d2825565e92f1ddfb3'	b'Hurley'	b'Kristen M.'	b'Hurley'	b'Kristen M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9165f6d17e937a7db749'	b'Oberlander'	b'Sarah E.'	b'Oberlander'	b'Sarah E.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6d68101eb703f2a48aaf'	b'Hager'	b'Erin R.'	b'Hager'	b'Erin R.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-2589cf149c7da096a752'	b'McGill'	b'Adrienne E.'	b'McGill'	b'Adrienne E.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-cb0620ab54c070f2a09b'	b'White'	b'Nneka T.'	b'White'	b'Nneka T.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-e09b728d6bb94ce8b5bc'	b'Quigg'	b'Anna M.'	b'Quigg'	b'Anna M.'
1.0	0	0	2	0	0.8571428571428571	1	0	1	1	0	1	1.0	1	0.8571428571428571	b'author-ea9f74a7c772d5d48d84'	b'Guthrie'	b'Joanne'	b'Guthrie'	b'Joanne F.'
0.8	0	0	7	0	0.631578947368421	1	5	1	1	0	1	1.0	1	0.631578947368421	b'author-bb2b93414de113bb78a2'	b'Kennedy'	b'Eileen Teresa'	b'Kennedy'	b'Eileen Teresa'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-48eabff7f64e680c381f'	b'Guthrie'	b'Joanne F.'	b'Guthrie'	b'Joanne F.'
1.0	0	0	-7	0	0.631578947368421	1	1	1	1	0	1	1.0	1	0.631578947368421	b'author-bb2b93414de113bb78a2'	b'Kennedy'	b'Eileen Teresa'	b'Kennedy'	b'Eileen'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-48eabff7f64e680c381f'	b'Guthrie'	b'Joanne F.'	b'Guthrie'	b'Joanne F.'
1.0	0	0	-7	0	0.631578947368421	1	4	1	1	0	1	1.0	1	0.631578947368421	b'author-bb2b93414de113bb78a2'	b'Kennedy'	b'Eileen Teresa'	b'Kennedy'	b'Eileen'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-48eabff7f64e680c381f'	b'Guthrie'	b'Joanne F.'	b'Guthrie'	b'Joanne F.'
0.8	0	0	2	0	0.8888888888888888	1	5	1	1	0	1	1.0	1	0.8888888888888888	b'author-54d518ad531ba4a8395c'	b'Pooler'	b'Jennifer A'	b'Pooler'	b'Jennifer A'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-613c1f4a1952113973e0'	b'Gleason'	b'Stacy F.'	b'Gleason'	b'Stacy F'
1.0	0	0	-2	0	0.8888888888888888	1	1	1	1	0	1	1.0	1	0.8888888888888888	b'author-54d518ad531ba4a8395c'	b'Pooler'	b'Jennifer A'	b'Pooler'	b'Jennifer'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-613c1f4a1952113973e0'	b'Gleason'	b'Stacy F.'	b'Gleason'	b'Stacy F.'
1.0	0	0	-2	0	0.8888888888888888	1	4	1	1	0	1	1.0	1	0.8888888888888888	b'author-54d518ad531ba4a8395c'	b'Pooler'	b'Jennifer A'	b'Pooler'	b'Jennifer'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-613c1f4a1952113973e0'	b'Gleason'	b'Stacy F.'	b'Gleason'	b'Stacy F.'
0.8	0	0	2	0	0.8888888888888888	1	5	1	1	0	1	1.0	1	0.8888888888888888	b'author-54d518ad531ba4a8395c'	b'Pooler'	b'Jennifer A'	b'Pooler'	b'Jennifer A'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-613c1f4a1952113973e0'	b'Gleason'	b'Stacy F.'	b'Gleason'	b'Stacy F'
1.0	0	0	-2	0	0.8888888888888888	1	1	1	1	0	1	1.0	1	0.8888888888888888	b'author-54d518ad531ba4a8395c'	b'Pooler'	b'Jennifer A'	b'Pooler'	b'Jennifer'
